Ticker,Name,Exchange,Category Name,Country
KIRLOSIND-EQ.NS,KIRLOSKAR INDUSTRIES LIMITED,NSI,,India
KIRLOSENG-EQ.NS,KIRLOSKAR OIL ENGINES LIMITED,NSI,,India
KIRLOSIND.NS,Kirloskar Industries Limited,NSI,Asset Management,India
KMSUGAR-BE.NS,KM SUGAR MILLS LTD INR2,NSI,,India
KMSUGAR-EQ.NS,KM SUGAR MILLS LTD INR2,NSI,,India
KMSUGAR.NS,K M Sugar Mills Limited,NSI,Confectioners,India
KOTHARIPET-EQ.NS,KOTHARI PETROCHEM INR10,NSI,,India
KOTAKBKETF-EQ.NS,KOTAK MAHINDRA MF BANKING DIV P,NSI,,India
KOLTEPATIL-EQ.NS,KOLTE - PATIL DEVELOPERS LIMITE,NSI,,India
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSI,Chemicals - Major Diversified,India
KOTAKNV20-EQ.NS,KOTAK MAHINDRA ASS KOTAK NV 20,NSI,,India
KOKUYOCMLN.NS,Kokuyo Camlin Limited,NSI,Business Equipment,India
KOTAKBANK-IL.NS,KOTAK MAHINDRA BAN INR5,NSI,,India
KTKNV20ETF-EQ.NS,KOTAKMAMC - KTKNV20ETF,NSI,,India
KOLTEPATIL.NS,Kolte-Patil Developers Limited,NSI,Real Estate Development,India
SONASTEER.NS,Sona Koyo Steering Systems Limited,NSI,Auto Parts,India
KPRMILL-EQ.NS,K.P.R. MILL LIMITED,NSI,,India
KRISHNAENG.NS,KRISHNA ENGINEERING WORKS LTD.,NSI,,India
KRISHNAENG-BE.NS,KRISHNAENGGWORKS,NSI,,India
KRISHNAENG-BZ.NS,KRISHNAENGGWORKS,NSI,,India
KRIDHANINF-EQ.NS,KRIDHAN INFRA LIMI INR2,NSI,,India
KRBL.NS,KRBL Limited,NSI,Food - Major Diversified,India
KRIDHANINF.NS,KRIDHAN INFRA LIMI INR2,NSI,,India
KSE-BE.NS,KSE-BE.NS,NSI,,India
KSK-EQ.NS,KSK ENERGY VENTURES LIMITED,NSI,,India
KSERASERA-BE.NS,KSS LTD INR1,NSI,,India
KSOILS.NS,KS Oils Ltd.,NSI,,India
KSBPUMPS.NS,KSB Pumps Limited,NSI,Diversified Machinery,India
SKUMARSYNF-BZ.NS,S KUMARS NATIONWIDE LTD,NSI,,India
KWALITY-EQ.NS,KWALITY LIMITED,NSI,,India
KWALITY.NS,Kwality Limited,NSI,Food - Major Diversified,India
LT.NS,Larsen & Toubro Limited,NSI,General Contractors,India
MOREPENLAB.NS,Morepen Laboratories Limited,NSI,Drug Manufacturers - Major,India
LYKALABS.NS,Lyka Labs Limited,NSI,Biotechnology,India
UNICHEMLAB.NS,Unichem Laboratories Limited,NSI,Drug Manufacturers - Major,India
SHLAKSHMI.NS,Shri Lakshmi Cotsyn Limited,NSI,,India
PITTILAM.NS,Pitti Laminations Limited,NSI,Rubber & Plastics,India
PENINLAND-EQ.NS,PENINSULA LAND LIMITED,NSI,,India
SHLAKSHMI-BE.NS,SHRI LAKSHMI COTSYN LTD,NSI,,India
LAMBODHARA-EQ.NS,LAMBODHARA TEXTILE INR5,NSI,,India
LPDC-EQ.NS,LANDMARK PROP DEV INR1,NSI,,India
LAKPRE.NS,Lakshmi Precision Screws Limited,NSI,Machine Tools & Accessories,India
NEULANDLAB-EQ.NS,NEULAND LABORATORIES LIMITED,NSI,,India
LAMBODHARA.NS,Lambodhara Textiles Limited,NSI,Textile Industrial,India
VIVIMEDLAB.NS,Vivimed Labs Limited,NSI,Specialty Chemicals,India
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,NSI,Drug Manufacturers - Major,India
PHOENIXLL-EQ.NS,PHOENIX LAMPS LTD INR10(DEMAT),NSI,,India
SHLAKSHMI-EQ.NS,SHRI LAKSHMI COTSYN LTD.,NSI,,India
NEULANDLAB.NS,Neuland Laboratories Limited,NSI,Drugs - Generic,India
VIMTALABS-EQ.NS,VIMTA LABS LIMITED,NSI,,India
RANBAXY.NS,Ranbaxy Laboratories Ltd.,NSI,,India
LT-EQ.NS,LARSEN & TOUBRO LIMITED,NSI,,India
LAXMIMACH.NS,Lakshmi Machine Works Limited,NSI,Diversified Machinery,India
PHOENIXLL.NS,Phoenix Lamps Limited,NSI,Electronic Equipment,India
LFIC-EQ.NS,LAKSHMI FINANCE & INR10,NSI,,India
INDSWFTLAB-EQ.NS,IND-SWIFT LABORATORIES LIMITED,NSI,,India
SHLAKSHMI-BZ.NS,SHRI LAKSHMI COTSYN LTD,NSI,,India
PENINLAND.NS,Peninsula Land Limited,NSI,Real Estate Development,India
CAPLIPOINT.NS,CAPLIN POINT LABOR INR2,NSI,,India
LITL.NS,Lanco Infratech Limited,NSI,Diversified Utilities,India
VIVIMEDLAB-EQ.NS,VIVIMED LABS LIMITED,NSI,,India
MOREPENLAB-EQ.NS,MOREPEN LABORATORI INR2,NSI,,India
LAKSHMIEFL.NS,LAKSHMI ENERGY & F INR2,NSI,,India
ORTINLABSS.NS,ORTIN LABORATORIES INR10,NSI,,India
LYKALABS-EQ.NS,LYKA LABS LIMITED,NSI,,India
ORTINLABSS-EQ.NS,ORTIN LABORATORIES INR10,NSI,,India
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,NSI,Asset Management,India
LAKSHVILAS.NS,The Lakshmi Vilas Bank Limited,NSI,Money Center Banks,India
LCCINFOTEC-BE.NS,LCC INFOTECH INR2,NSI,,India
LCCINFOTEC.NS,LCC Infotech Limited,NSI,Education & Training Services,India
LCCINFOTEC-EQ.NS,LCC INFOTECH INR2,NSI,,India
INOXLEISUR-EQ.NS,INOX LEISURE LIMITED,NSI,,India
INOXLEISUR.NS,Inox Leisure Limited,NSI,Entertainment - Diversified,India
FIRSTLEASE-BZ.NS,FIRST LEASING CO OF INDIA,NSI,,India
LGBBROSLTD.NS,L.G. Balakrishnan & Bros Limited,NSI,Auto Parts,India
SUVEN.NS,Suven Life Sciences Limited,NSI,Drugs - Generic,India
SONATSOFTW.NS,Sonata Software Limited,NSI,,India
SNOWMAN-EQ.NS,SNOWMAN LOGISTICS INR10,NSI,,India
RPGLIFE.NS,RPG Life Sciences Limited,NSI,Drugs - Generic,India
PREMIERPOL-EQ.NS,PREMIER POLYFILM L INR5,NSI,,India
NCOPPER.NS,Nissan Copper Limited,NSI,,India
PARACABLES-EQ.NS,PARAMOUNT COMMUNIC INR2,NSI,,India
MOTHERSUMI.NS,Motherson Sumi Systems Limited,NSI,Auto Parts,India
MCLEODRUSS.NS,McLeod Russel India Limited,NSI,Food - Major Diversified,India
COUNCODOS.NS,Country Condo'S Limited,NSI,Real Estate Development,India
COROMANDEL.NS,Coromandel International Limited,NSI,Agricultural Chemicals,India
ORCHIDPHAR-EQ.NS,ORCHID PHARMA LTD INR10,NSI,,India
RMMIL.NS,Resurgere Mines & Minerals India Limited,NSI,Industrial Metals & Minerals,India
RMMIL-EQ.NS,RESURGERE MINES & MINERALS LIMI,NSI,,India
PRAKASHCON-EQ.NS,PRAKASH CONSTROWEL INR1,NSI,,India
REFEX-EQ.NS,REFEX INDUSTRIES L INR10,NSI,,India
SAMINDUS-EQ.NS,SAM Industries Limited,NSI,,India
PRAKASH-EQ.NS,PRAKASH INDUSTRIES LIMITED,NSI,,India
MOIL.NS,MOIL Limited,NSI,Industrial Metals & Minerals,India
NILAINFRA-EQ.NS,NILA INFRASTRUCTUR INR1,NSI,,India
SYMPHONY.NS,Symphony Limited,NSI,Electronic Equipment,India
MINDAIND-EQ.NS,MINDA INDUSTRIES LIMITED,NSI,,India
CAIRN-EQ.NS,CAIRN INDIA LIMITED,NSI,,India
NECLIFE.NS,Nectar Lifesciences Limited,NSI,Drug Manufacturers - Major,India
ORIENTLTD-EQ.NS,ORIENT PRESS LTD INR10,NSI,,India
LYCOS-EQ.NS,LYCOS INTERNET LTD INR2,NSI,,India
MCLEODRUSS-EQ.NS,MCLEOD RUSSEL INDIA LIMITED,NSI,,India
ENGINERSIN-EQ.NS,ENGINEERS INDIA LIMITED,NSI,,India
ORIENTREF-EQ.NS,ORIENT REFRACTORIES LIMITED,NSI,,India
PONNIERODE-EQ.NS,PONNI SUGARS ERODE INR10.00,NSI,,India
TIMBOR-BZ.NS,TIMBOR HOME LIMITED,NSI,,India
THERMAX-EQ.NS,THERMAX LIMITED,NSI,,India
PHOENIXLTD.NS,The Phoenix Mills Limited,NSI,Real Estate Development,India
GRPLTD-EQ.NS,GRP LTD INR10 (DEMAT),NSI,,India
INSECTICID-EQ.NS,INSECTICIDES (INDIA) LIMITED,NSI,,India
NESTLEIND-EQ.NS,NESTLE INDIA LIMITED,NSI,,India
TORNTPHARM-EQ.NS,TORRENT PHARMACEUTICALS LIMITED,NSI,,India
MAJESCO.NS,MAJESCO LIMITED INR5,NSI,,India
SKFINDIA-EQ.NS,SKF INDIA LIMITED,NSI,,India
POLYPLEX-EQ.NS,POLYPLEX CORPORATION LIMITED,NSI,,India
MANGTIMBER.NS,Mangalam Timber Products Limited,NSI,"Lumber, Wood Production",India
TATAMETALI-EQ.NS,TATA METALIKS LIMITED,NSI,,India
TUBEINVEST.NS,TI Financial Holdings Limited,NSI,Auto Parts,India
SMPL-EQ.NS,SPLENDID METAL PRO INR10,NSI,,India
BANCOINDIA.NS,Banco Products (India) Limited,NSI,Auto Parts,India
UPL.NS,UPL Limited,NSI,Agricultural Chemicals,India
SALORAINTL.NS,Salora International Limited,NSI,Electronic Equipment,India
VRLLOG-EQ.NS,VRL LOGISTICS LTD INR10,NSI,,India
STEL-EQ.NS,STEL HOLDINGS LIMITED,NSI,,India
INDUSINDBK.NS,IndusInd Bank Limited,NSI,Money Center Banks,India
SIGNET-EQ.NS,SIGNET INDUSTRIES INR1,NSI,,India
MOLDTKPAC-EQ.NS,MOLD-TEK PACKAGING INR5,NSI,,India
MCDHOLDING-EQ.NS,MCDOWELL HOLDINGS LIMITED,NSI,,India
GREAVESCOT-EQ.NS,GREAVES COTTON LIMITED,NSI,,India
TNTELE-EQ.NS,TAMILNADU TELECOMM INR10,NSI,,India
UNIVCABLES-EQ.NS,UNIVERSAL CABLES INR10,NSI,,India
GRAVITA.NS,Gravita India Limited,NSI,Metal Fabrication,India
TECHIN-BE.NS,TECHINDIA NIRMAN LIMITED,NSI,,India
SHARDAMOTR-EQ.NS,SHARDA MOTOR INDUS INR10,NSI,,India
NITCO-EQ.NS,NITCO LIMITED,NSI,,India
UNITY-EQ.NS,UNITY INFRAPROJECTS LIMITED,NSI,,India
PNEUMATIC-EQ.NS,PNEUMATIC HOLDINGS INR10,NSI,,India
GRASIM-IL.NS,GRASIM INDUSTRIES INR2,NSI,,India
PROZONINTU-EQ.NS,PROZONE INTU PROPE INR2,NSI,,India
TATASTEEL-EQ.NS,TATA STEEL LIMITED,NSI,,India
SRGINFOTEC.NS,PAN INDIA CORP INR10,NSI,,India
INDOTECH-EQ.NS,INDO TECH TRANSFORMERS LIMITED,NSI,,India
CASTEXTECH.NS,Castex Technologies Limited,NSI,Auto Parts,India
SUPREMEIND-EQ.NS,SUPREME INDUSTRIES INR2,NSI,,India
SHREYAS-BE.NS,SHREYAS-BE.NS,NSI,,India
MBLINFRA-EQ.NS,MBL INFRASTRUCTURES LIMITED,NSI,,India
GRAVITA-EQ.NS,GRAVITA INDIA LIMITED,NSI,,India
DELTAMAGNT-EQ.NS,DELTA MAGNETS LTD INR10,NSI,,India
PUNJLLOYD.NS,Punj Lloyd Limited,NSI,General Contractors,India
LLOYDFIN.NS,LLOYDS FINANCE INR10,NSI,,India
LML.NS,LML Limited,NSI,Auto Manufacturers - Major,India
PETRONET-EQ.NS,PETRONET LNG LIMITED,NSI,,India
PETRONET-IL.NS,PETRONET LNG INR10,NSI,,India
PETRONET.NS,Petronet LNG Limited,NSI,Oil & Gas Refining & Marketing,India
SICAL.NS,Sical Logistics Limited,NSI,Air Delivery & Freight Services,India
PATINTLOG.NS,Patel Integrated Logistics Limited,NSI,Air Delivery & Freight Services,India
SHREYAS.NS,Shreyas Shipping and Logistics Limited,NSI,Shipping,India
LOVABLE.NS,Lovable Lingerie Limited,NSI,Textile - Apparel Clothing,India
LOKESHMACH.NS,Lokesh Machines Limited,NSI,Diversified Machinery,India
SNOWMAN.NS,Snowman Logistics Limited,NSI,Air Delivery & Freight Services,India
LOVABLE-EQ.NS,LOVABLE LINGERIE LIMITED,NSI,,India
VRLLOG.NS,VRL Logistics Limited,NSI,Trucking,India
SAKHTISUG.NS,Sakthi Sugars Limited,NSI,Confectioners,India
PRIMESECU.NS,Prime Securities Limited,NSI,Investment Brokerage - National,India
INFOMEDIA.NS,Infomedia Press Limited,NSI,Publishing - Newspapers,India
TVSMOTOR.NS,TVS Motor Company Limited,NSI,Auto Manufacturers - Major,India
TTML.NS,Tata Teleservices (Maharashtra) Limited,NSI,Wireless Communications,India
TRF.NS,TRF Limited,NSI,Diversified Machinery,India
TITAN.NS,Titan Company Limited,NSI,Jewelry Stores,India
TIJARIA.NS,Tijaria Polypipes Limited,NSI,Rubber & Plastics,India
TI.NS,Tilaknagar Industries Ltd.,NSI,Beverages - Wineries & Distillers,India
THERMAX.NS,Thermax Limited,NSI,Diversified Machinery,India
TECPRO.NS,Tecpro Systems Limited,NSI,,India
TATAMTRDVR.NS,Tata Motors Limited,NSI,Auto Manufacturers - Major,India
TATACOMM.NS,Tata Communications Limited,NSI,Wireless Communications,India
TAKE.NS,TAKE Solutions Limited,NSI,Information Technology Services,India
SURANASOL.NS,Surana Solar Limited,NSI,Diversified Utilities,India
LUMAXAUTO.NS,Lumax Automotive Systems Limited,NSI,Auto Parts,India
LUXIND.NS,Lux Industries Limited,NSI,Textile - Apparel Clothing,India
LUMAXIND-EQ.NS,LUMAX INDUSTRIES LIMITED,NSI,,India
LUMAXTECH-EQ.NS,LUMAX AUTO TECHNOLOGIES LIMITED,NSI,,India
OPAL-SM.NS,OPAL LUXURY TIME P INR10,NSI,,India
LUXIND-EQ.NS,LUX INDUSTRIES LTD INR2,NSI,,India
LUMAXIND.NS,Lumax Industries Limited,NSI,Auto Parts,India
LUPIN-IL.NS,LUPIN LTD INR2,NSI,,India
LYCOS.NS,Lycos Internet Limited,NSI,Internet Information Providers,India
MTNL.NS,Mahanagar Telephone Nigam Limited,NSI,Wireless Communications,India
MASTEK.NS,Mastek Limited,NSI,Information Technology Services,India
MARKSANS.NS,Marksans Pharma Limited,NSI,,India
MALWACOTT.NS,Malwa Cotton Spinning Mills Limited,NSI,Textile Industrial,India
MALUPAPER.NS,Malu Paper Mills Limited,NSI,Paper & Paper Products,India
MHRIL-EQ.NS,MAHINDRA HOLIDAYS & RESORTS IND,NSI,,India
MARUTI-IL.NS,MARUTI SUZUKI IND INR5,NSI,,India
MALWACOTT-BE.NS,MALWA COTTON SPG. MILLS L,NSI,,India
MANAKINDST-BE.NS,Manaksia Industries Ltd,NSI,,India
MANAKINDST-EQ.NS,MANAKSIA INDUSTRIE INR1,NSI,,India
MANINDS.NS,Man Industries (India) Limited,NSI,Steel & Iron,India
MARICO.NS,Marico Limited,NSI,Personal Products,India
RMCL-EQ.NS,RADHA MADHAV CORP INR10,NSI,,India
M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,NSI,Credit Services,India
MANAKSTEEL.NS,MANAKSIA STEELS LT INR1,NSI,,India
MARALOVER-EQ.NS,MARAL OVERSEAS LIMITED,NSI,,India
SUPREMETEX-EQ.NS,SUPREME TEX MART INR5,NSI,,India
MANINFRA.NS,Man Infraconstruction Limited,NSI,General Contractors,India
MBLINFRA.NS,MBL Infrastructures Limited,NSI,General Contractors,India
MCDOWELL-N-EQ.NS,UNITED SPIRITS INR10,NSI,,India
MCDHOLDING.NS,McDowell Holdings Limited,NSI,Investment Brokerage - National,India
SAMBHAAV.NS,Sambhaav Media Limited,NSI,Publishing - Newspapers,India
RADAAN.NS,Radaan Mediaworks India Limited,NSI,Entertainment - Diversified,India
PRECOT.NS,Precot Meridian Limited,NSI,Textile Industrial,India
MMNL.NS,Mig Media Neurons Limited,NSI,,India
SMPL.NS,Splendid Metal Products Limited,NSI,Steel & Iron,India
MMNL-EQ.NS,MIG MEDIA NEURONS INR10,NSI,,India
POLYMED.NS,Poly Medicure Limited,NSI,Medical Instruments & Supplies,India
SAMBHAAV-BE.NS,SAMBHAAV-BE.NS,NSI,,India
MMNL-IT.NS,MIG Media Neurons Limited,NSI,,India
OMMETALS-EQ.NS,OM METALS INFRAPROJECTS LIMITED,NSI,,India
MEGASOFT-EQ.NS,MEGASOFT LIMITED,NSI,,India
MEP.NS,MEP Infrastructure Developers Limited,NSI,Heavy Construction,India
SHILPAMED.NS,Shilpa Medicare Limited,NSI,Drugs - Generic,India
MEP-EQ.NS,MEP INFRASTRUCTURE INR10,NSI,,India
MELSTAR.NS,Melstar Information Technologies Limited,NSI,Business Software & Services,India
MERCK-EQ.NS,MERCK LIMITED,NSI,,India
MEGH-EQ.NS,MEGHMANI ORGANICS LIMITED,NSI,,India
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,NSI,Steel & Iron,India
INDRAMEDCO-EQ.NS,INDRAPRASTHA MEDICAL CORPORATIO,NSI,,India
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,NSI,Hospitals,India
MANAKCOAT-BE.NS,Man Coat Metal & Ind Ltd,NSI,,India
INDBANK-EQ.NS,INDBANK MERCHANT BANKING SERVIC,NSI,,India
THEMISMED-BE.NS,THEMIS MEDICARE LT INR10,NSI,,India
MELSTAR-BE.NS,MELSTAR INFORMATION TECH,NSI,,India
POWERMECH-EQ.NS,POWER MECH PROJECT INR10,NSI,,India
MANAKCOAT-EQ.NS,MANAKSIA COATED ME INR1,NSI,,India
MFSL.NS,Max Financial Services Limited,NSI,Life Insurance,India
MHRIL.NS,Mahindra Holidays & Resorts India Limited,NSI,Resorts & Casinos,India
MIRZAINT.NS,Mirza International Limited,NSI,Textile - Apparel Footwear & Accessories,India
20MICRONS.NS,20 Microns Limited,NSI,Industrial Metals & Minerals,India
MINDACORP.NS,Minda Corporation Limited,NSI,Auto Parts,India
NIRVIKARA-EQ.NS,NIRVIKARA PAPER MI INR10,NSI,,India
PDUMJEPULP.NS,Pudumjee Pulp & Paper Mills Limited,NSI,Paper & Paper Products,India
SIRPAPER-BZ.NS,SIRPUR PAPER MILLS LTD,NSI,,India
SIRPAPER.NS,Sirpur Paper Mills Ltd.,NSI,,India
RAJOIL-BE.NS,RAJ OIL MILLS LTD INR10,NSI,,India
MIRZAINT-EQ.NS,MIRZA INTERNATIONAL LIMITED,NSI,,India
SARDAEN.NS,Sarda Energy & Minerals Limited,NSI,Steel & Iron,India
PHOENIXLTD-EQ.NS,PHOENIX MILLS INR2,NSI,,India
SURYAJYOTI.NS,Suryajyoti Spinning Mills Limited,NSI,Textile Industrial,India
8KMILES-EQ.NS,8K MILES SOFTWARE INR5 (DEMAT),NSI,,India
PDUMJEPULP-EQ.NS,PUDUMJEE PULP & PA INR2.00,NSI,,India
RAJPALAYA.NS,Rajapalayam Mills Ltd.,NSI,,India
MMTC.NS,MMTC Limited,NSI,Industrial Metals & Minerals,India
SPICEMOBI.NS,Spice Mobility Limited,NSI,Communication Equipment,India
MORARJEE.NS,Morarjee Textiles Limited,NSI,Textile Industrial,India
MOHITIND.NS,Mohit Industries Limited,NSI,Textile Industrial,India
MOTHERSUMI-EQ.NS,MOTHERSON SUMI SYS INR1,NSI,,India
MOHITIND-EQ.NS,MOHIT INDUSTRIES INR10,NSI,,India
MORARJEE-EQ.NS,MORARJEE TEXTILES INR7,NSI,,India
MOSERBAER-EQ.NS,MOSER-BAER (I) LIMITED,NSI,,India
M50-EQ.NS,MOTILAL OSWAL FINA GROWTH UNITS,NSI,,India
MOLDTKPAC.NS,Mold-Tek Packaging Limited,NSI,,India
MONSANTO.NS,Monsanto India Limited,NSI,Agricultural Chemicals,India
SHARDAMOTR.NS,SHARDA MOTOR INDUS INR10,NSI,,India
SANGHVIMOV.NS,Sanghvi Movers Limited,NSI,Farm & Construction Machinery,India
SPICEMOBI-EQ.NS,SPICE MOBILITY LTD INR3,NSI,,India
RAIREKMOH-EQ.NS,RAI SAHEB REKHCHAN INR10,NSI,,India
MOTILALOFS-EQ.NS,MOTILAL OSWAL FINA INR1,NSI,,India
MOSERBAER.NS,Moser Baer India Limited,NSI,Data Storage Devices,India
SANGHVIMOV-EQ.NS,SANGHVI MOVERS INR2.00,NSI,,India
UFO-EQ.NS,UFO MOVIEZ INDIA INR10,NSI,,India
MONSANTO-EQ.NS,MONSANTO INDIA LIMITED,NSI,,India
MPHASIS.NS,MphasiS Limited,NSI,Information Technology Services,India
MPSLTD.NS,MPS Limited,NSI,Publishing - Newspapers,India
MPSLTD-EQ.NS,MPS LTD INR10,NSI,,India
MRF-EQ.NS,MRF LIMITED,NSI,,India
MRO-TEK.NS,MRO-TEK Realty Limited,NSI,Communication Equipment,India
MRO-TEK-EQ.NS,MRO-TEK REALTY LTD INR5,NSI,,India
MSPL.NS,MSP Steel & Power Limited,NSI,Steel & Iron,India
SHREERAMA.NS,Shree Rama Multi-Tech Limited,NSI,Packaging & Containers,India
SUNDARAM.NS,Sundaram Multi Pap Limited,NSI,Paper & Paper Products,India
MUKANDLTD-P1.NS,MUKAND 0.01 % CUM RED PRF INR10,NSI,,India
3RDROCK-IT.NS,3rd Rock Multimedia Ltd,NSI,,India
3RDROCK.NS,3rd Rock Multimedia Limited,NSI,,India
MUKANDLTD.NS,Mukand Limited,NSI,Steel & Iron,India
MUNJALSHOW.NS,Munjal Showa Limited,NSI,Auto Parts,India
3RDROCK-EQ.NS,3RD ROCK MULTIMEDI INR10,NSI,,India
MUKANDLTD-EQ.NS,MUKAND LIMITED,NSI,,India
MUTHOOTCAP-EQ.NS,MUTHOOT CAPITAL SE INR10,NSI,,India
SHREERAMA-EQ.NS,SHREE RAMA MULTI INR5,NSI,,India
MUTHOOTCAP.NS,MUTHOOT CAPITAL SE INR10,NSI,,India
MURLIIND-EQ.NS,MURLI INDUSTRIES INR2,NSI,,India
MUKANDENGG.NS,Mukand Engineers Limited,NSI,General Contractors,India
MVL.NS,MVL Limited,NSI,Real Estate Development,India
MVL-EQ.NS,MVL LTD INR1,NSI,,India
NAVKARCORP.NS,Navkar Corporation Limited,NSI,Air Delivery & Freight Services,India
NATCOPHARM.NS,Natco Pharma Limited,NSI,Drug Manufacturers - Major,India
NAKODA.NS,Nakoda Limited,NSI,Textile Industrial,India
NAKODA-EQ.NS,NAKODA LTD INR5,NSI,,India
NSIL.NS,Nalwa Sons Investments Limited,NSI,Asset Management,India
PNC-EQ.NS,PRITISH NANDY COMM INR10,NSI,,India
TNPL-EQ.NS,TAMIL NADU NEWSPRINT & PAPERS L,NSI,,India
NAHARSPING.NS,Nahar Spinning Mills Ltd,NSI,Textile Industrial,India
NAGREEKCAP.NS,NAGREEKA CAPITAL & INR5,NSI,,India
NDL-EQ.NS,NANDAN DENIM LTD INR10,NSI,,India
NATCOPHARM-EQ.NS,NATCO PHARMA LTD INR2,NSI,,India
NAGAROIL-EQ.NS,NAGARJUNA OIL REFI INR1,NSI,,India
PNB-IL.NS,PUNJAB NATL BANK INR2,NSI,,India
NAVKARCORP-EQ.NS,NAVKAR CORPORATION INR10,NSI,,India
PNB.NS,Punjab National Bank,NSI,Money Center Banks,India
NAHARINDUS-EQ.NS,NAHAR IND ENTERPRI INR10,NSI,,India
PNB-EQ.NS,PUNJAB NATL BANK INR2,NSI,,India
NAGREEKCAP-EQ.NS,NAGREEKA CAPITAL & INR5,NSI,,India
NAGAROIL.NS,Nagarjuna Oil Refinery Limited,NSI,Oil & Gas Refining & Marketing,India
NAHARINDUS.NS,Nahar Industrial Enterprises Limited,NSI,Textile Industrial,India
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,NSI,Paper & Paper Products,India
NCOPPER-BE.NS,NISSAN COPPER LTD INR10,NSI,,India
NCC.NS,NCC Limited,NSI,General Contractors,India
NCOPPER-BZ.NS,NISSAN COPPER LIMITED,NSI,,India
NCLIND-EQ.NS,NCL INDUSTRIES LIMITED,NSI,,India
NDTV.NS,New Delhi Television Limited,NSI,Broadcasting - TV,India
NECLIFE-EQ.NS,NECTAR LIFESCIENCES LIMITED,NSI,,India
SUNTV.NS,Sun TV Network Limited,NSI,Broadcasting - TV,India
NEYVELILIG.NS,Neyveli Lignite Corporation Limited,NSI,,India
NEOCORP-BE.NS,NEOCORP-BE.NS,NSI,,India
NESCO.NS,Nesco Limited,NSI,Business Services,India
NET4.NS,Net 4 India Limited,NSI,Internet Information Providers,India
RAJTV.NS,Raj Television Network Limited,NSI,Broadcasting - TV,India
NETWORK18.NS,Network18 Media & Investments Limited,NSI,Broadcasting - TV,India
NESTLEIND.NS,Nestlé India Limited,NSI,Food - Major Diversified,India
NEXTMEDIA.NS,Next Mediaworks Limited,NSI,Publishing - Newspapers,India
NELCAST-EQ.NS,NELCAST LIMITED,NSI,,India
TVTODAY.NS,T.V. Today Network Limited,NSI,Broadcasting - TV,India
NESCO-EQ.NS,NESCO LIMITED,NSI,,India
DEN.NS,DEN Networks Limited,NSI,Broadcasting - TV,India
TVTODAY-EQ.NS,TV TODAY NETWORK LIMITED,NSI,,India
NEPCMICON.NS,NEPC India Limited,NSI,Diversified Machinery,India
SMARTLINK.NS,Smartlink Network Systems Limited,NSI,Communication Equipment,India
SETFNN50.NS,SBI MUTUAL FUND SBI-ETF NIFTY N,NSI,,India
NEXTMEDIA-EQ.NS,NEXT MEDIAWORKS LT INR10,NSI,,India
NEPCMICON-BE.NS,NEPC INDIA LTD,NSI,,India
RAJTV-EQ.NS,RAJ TEL NETWORK INR5,NSI,,India
NELCO-EQ.NS,NELCO LIMITED,NSI,,India
SETFNN50-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY N,NSI,,India
SITICABLE.NS,SITI Networks Limited,NSI,,India
NGCT-BE.NS,NORTHGATE COM TECH INR10,NSI,,India
NGCT.NS,Spacenet Enterprises India Limited,NSI,,India
NGCT-EQ.NS,NORTHGATE COM TECH INR10,NSI,,India
NICCO-BE.NS,NICCO CORPN INR2,NSI,,India
SETFNIF50.NS,SBI MUTUAL FUND SBI-ETF NIFTY 5,NSI,,India
NILKAMAL-EQ.NS,NILKAMAL LIMITED,NSI,,India
NIITLTD-EQ.NS,NIIT LIMITED,NSI,,India
NITINSPIN.NS,Nitin Spinners Ltd.,NSI,Textile Industrial,India
NICCO-EQ.NS,NICCO CORPN INR2,NSI,,India
NIITTECH.NS,NIIT Technologies Limited,NSI,Information Technology Services,India
DEEPAKNTR.NS,DEEPAK NITRITE INR2,NSI,,India
TECHIN-EQ.NS,TECHINDIA NIRMAN L INR10,NSI,,India
NITINSPIN-EQ.NS,NITIN SPINNERS LIMITED,NSI,,India
NIRVIKARA.NS,Balkrishna Paper Mills Limited,NSI,,India
NIPPOBATRY.NS,Indo National Limited,NSI,Diversified Electronics,India
NILAINFRA.NS,NILA INFRASTRUCTUR INR1,NSI,,India
NITINFIRE-EQ.NS,NITIN FIRE PROTECTION INDUSTRIE,NSI,,India
NILKAMAL.NS,Nilkamal Limited,NSI,Rubber & Plastics,India
NIRVIKARA-BE.NS,Nirvikara Paper Mills Ltd,NSI,,India
SETFNIFBK.NS,SBI MUTUAL FUND SBI-ETF NIFTY B,NSI,,India
SETFNIFBK-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY B,NSI,,India
SETFNIF50-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY 5,NSI,,India
NITCO.NS,Nitco Limited,NSI,General Building Materials,India
TECHIN.NS,Techindia Nirman Limited,NSI,Real Estate Development,India
NKIND.NS,N.K Industries Limited,NSI,Farm Products,India
NOCIL-EQ.NS,NOCIL LIMITED,NSI,,India
